1.7186,-10.2188,-11.4103,-5.5186,5.4517,12.8218,10.4868,11.8484,1.4993,-0.0186,-0.0226,-0.0821,-12.5607,-2.0148,9.8675,5.3437,-5.5123,-13.1754,4.0
1.1461,-7.5605,-8.3695,-3.9183,3.6116,9.0435,7.5762,8.5811,0.7484,-0.0072,-0.0619,0.0488,-9.1514,-1.43,7.5055,3.6523,-3.8662,-9.5487,4.0
0.5781,-3.6526,-4.0514,-1.986,1.5826,4.2268,3.5805,4.1157,0.4381,0.1109,0.0492,0.1704,-4.5481,-0.4976,3.5162,1.8033,-1.8479,-4.538,4.0
2.3595,-0.4317,-3.9176,-3.9176,4.2799,9.8972,7.0922,8.5835,-0.0287,-0.0287,-0.1235,-0.1971,-9.7396,-8.5001,3.8922,3.8922,-4.4867,-10.0318,4.0
0.481,-3.8672,-4.3096,-2.0661,1.6653,4.4896,3.8211,4.3871,0.4694,0.0399,-0.0035,0.0054,-4.6105,-0.6787,3.7519,1.8583,-1.9867,-4.7626,4.0
0.6594,-2.4983,-1.2931,-1.2931,1.2956,3.5309,2.7511,3.2828,-0.0826,-0.0826,-0.0734,-0.0742,-3.5397,-1.0737,1.1986,1.1986,-1.4103,-3.6797,4.0
0.1643,-1.8147,-2.0885,-1.1209,0.7854,2.0975,1.6572,2.0553,0.2929,-0.0491,0.0638,0.2761,-2.2626,-0.3048,1.702,0.7621,-1.085,-2.2983,4.0
1.9856,-11.0601,-12.2595,-5.5877,5.1141,13.3936,10.9054,12.4204,1.2552,-0.1261,-0.0765,0.115,-13.3653,-2.0673,10.8115,5.1836,-5.3052,-13.9961,4.0
0.8906,-4.0879,-4.8811,-2.5798,1.9822,4.9782,4.0726,4.8351,0.844,0.0454,-0.0469,0.3364,-5.1214,-0.8947,4.0258,2.4106,-2.2428,-5.3834,4.0
0.3255,-3.0611,-3.2993,-1.5887,1.3432,3.3317,2.8471,3.0874,0.3083,0.0421,0.0747,0.2929,-3.584,-0.4778,2.665,1.2981,-1.6257,-3.7364,4.0
0.7475,-5.3929,-6.1703,-3.0052,2.7973,6.2607,5.2912,6.0373,0.6852,-0.041,-0.0896,0.2533,-6.3262,-1.0021,5.1381,2.7504,-3.0899,-6.9081,4.0
1.0585,-0.9519,-2.0128,-2.0128,2.1438,5.2883,3.9441,4.8135,-0.0873,-0.0873,-0.0852,-0.1376,-5.1482,-4.0759,1.8945,1.8945,-2.2757,-5.4767,4.0
1.849,-10.3891,-11.7432,-5.8455,5.1366,12.8334,10.0621,11.8751,1.7428,-0.3242,-0.1847,0.3542,-12.2508,-1.8037,10.1114,5.3895,-5.5786,-13.7078,4.0
1.077,-7.4128,-8.3484,-3.9544,3.6811,9.2645,7.7522,8.6721,0.8021,0.0718,-0.0276,-0.0433,-9.0502,-1.4414,7.2482,3.8535,-3.8496,-9.5149,4.0
0.7791,-5.0926,-5.6562,-2.6459,2.3508,6.2224,5.2142,5.7809,0.6223,0.0392,0.0472,0.0273,-6.3614,-0.9941,4.9341,2.4108,-2.5469,-6.4831,4.0
0.7747,-5.0128,-5.4492,-2.6251,2.3053,6.1734,5.1212,5.5336,0.5824,0.0041,-0.0314,-0.0006,-6.0368,-0.9891,4.6206,2.4167,-2.6086,-6.3418,4.0
